tweet_id,clean_text
976019281300291584,Мой опыт: Mēbeļu bode ломает стереотип о магазинах подержанных вещей https://t.co/CD7XxwM32m
785663398050619392,Brīnumdaris организует праздник для детей Priedīte: помочь могут все неравнодушные: Даугавпилсская общественн... https://t.co/u75bau1Ff4
930024958176256000,"Islandes arhitekta Marko Zotes “Pikseļu mākonis” Esplanādē - ""Staro Rīga"" sāksies jau pēc 4 dienām :)  “Облако пикселей” исландского архитектора Маркоса Зотес на Эспланаде - фестиваль света ""Staro Rīga"" начнётся уже через 4 дня :)  https://t.co/hZs8fUjVvn #riga #рига https://t.co/QYOvkYJnfG"
885354606909415426,"Без ""Городка"". Юрий Стоянов: ""В 8-м классе я посетил ресторан Jūras Pērle и увидел там такое…"" https://t.co/nHHZReqpi0"
956864437897564160,Es pievienoju videoklipu @YouTube atskaņošanas sarakstam https://t.co/qFSkKOBuEc Крокодил Гена и Чебурашка в
858924336811577344,Apsveicu svētkos! С праздником! ✌️ https://t.co/n3e3YgyjOq
981423880689586176,"Latvijas avīze: Депутат Адамсонс получает российскую пенсию и не считает, что это плохо https://t.co/YfmIamNuPv"
865550614834552833,"2017/05/28: Latgales priekšpilsēta, Rīga, Latvia: Мастер-классы от Светы Камбур(Москва,Росс… https://t.co/UHwXGeRN0p https://t.co/Uv1zKWeOOq"
996341218643759105,"ASV pirmajai lēdijai Melānijai Trampai veikta ""embolizācijas procedūra"", lai ārstētu nieru slimību. (с) https://t.co/kss0E0EP04"
1026409704551985153,Es pievienoju videoklipu @YouTube atskaņošanas sarakstam https://t.co/v3GsHafQcR Латвийский театр кукол
1019491974917877765,ФОТО: ресторан 36. līnija не стал туристическим  https://t.co/y820p3ATWu
1008978948561227777,Удельный вес экспорта в обороте Rīgas dzirnavnieks составляет 40%! https://t.co/HRVUhuJgjN
880110300720230400,В Латвии от кибератаки пострадали магазины Būvniecības ABC https://t.co/DvVgPa6KPN
987245604223975424,"С 1 мая дороже платить за услуги придется части клиентов Tele2, Zelta Zivtiņa и наземного телевидения Lattelecom. https://t.co/chp3kQV2H0"
915111686780178433,"Начинаем бизнес: Alķīmiķis знает, как превратить свинец в золото https://t.co/UpPc6hPlt2"
900676572356673537,Взгляд в прошлое: как строился торговый центр Rīga Plaza https://t.co/GnV4cvYB6C
1007725428293939200,"Ich möchte @schnattertasch grüßen 😉 (@ Hesburger in Rīga, Рига) https://t.co/vGqcF44qOm"
876334936013377536,Vasara turpinās! 🏖️ Лето продолжается!  #riga #рига https://t.co/EhfUnZ1nrc
989096504450220032,Es pievienoju videoklipu @YouTube atskaņošanas sarakstam https://t.co/k9Yitl4dom Козлята и волк в Латвийском
